conversation_id,message_count,thread_type,has_branching,has_anomalies,quality_status
conv_AppleSupport_312596,2,customer_brand,False,False,high
conv_AppleSupport_312602,6,multi_turn,False,False,high
conv_AppleSupport_312840,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_312843,2,customer_brand,False,False,high
conv_AppleSupport_312845,2,customer_brand,False,False,high
conv_AppleSupport_312921,3,branched,True,False,high
conv_AppleSupport_313004,2,customer_brand,False,False,high
conv_AppleSupport_313007,3,multi_turn,False,False,high
conv_AppleSupport_313009,2,customer_brand,False,False,high
conv_AppleSupport_313011,2,customer_brand,False,False,high
conv_AppleSupport_313015,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_313311,2,customer_brand,False,False,high
conv_AppleSupport_313314,2,customer_brand,False,True,medium
conv_AppleSupport_315935,2,customer_brand,False,True,medium
conv_AppleSupport_315964,2,customer_brand,False,False,high
conv_AppleSupport_315969,2,customer_brand,False,False,high
conv_AppleSupport_316106,2,customer_brand,False,False,high
conv_AppleSupport_316110,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_316114,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_316116,2,customer_brand,False,False,high
conv_AppleSupport_316119,3,multi_turn,False,False,high
conv_AppleSupport_316121,2,customer_brand,False,False,high
conv_AppleSupport_316123,2,customer_brand,False,False,high
conv_AppleSupport_316125,2,customer_brand,False,False,high
conv_AppleSupport_316127,2,customer_brand,False,False,high
conv_AppleSupport_316129,2,customer_brand,False,False,high
conv_AppleSupport_316131,2,customer_brand,False,False,high
conv_AppleSupport_316134,3,multi_turn,False,False,high
conv_AppleSupport_316136,2,customer_brand,False,False,high
conv_AppleSupport_316138,2,customer_brand,False,False,high
conv_AppleSupport_316142,5,branched,True,False,high
conv_AppleSupport_316145,2,customer_brand,False,False,high
conv_AppleSupport_316153,10,branched,True,True,medium
conv_AppleSupport_316177,2,customer_brand,False,False,high
conv_AppleSupport_316179,2,customer_brand,False,False,high
conv_AppleSupport_316181,2,customer_brand,False,False,high
conv_AppleSupport_316189,9,branched,True,False,high
conv_AppleSupport_316471,3,customer_brand_customer,False,False,high
conv_AppleSupport_317241,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_319070,6,branched,True,False,high
conv_AppleSupport_319973,5,multi_turn,False,False,high
conv_AppleSupport_320668,3,customer_brand_customer,False,False,high
conv_AppleSupport_320670,2,customer_brand,False,False,high
conv_AppleSupport_320672,2,customer_brand,False,False,high
conv_AppleSupport_320674,2,customer_brand,False,False,high
conv_AppleSupport_320676,2,customer_brand,False,False,high
conv_AppleSupport_320678,2,customer_brand,False,False,high
conv_AppleSupport_320898,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_320905,6,multi_turn,False,False,high
conv_AppleSupport_320907,2,customer_brand,False,False,high
conv_AppleSupport_320909,2,customer_brand,False,False,high
conv_AppleSupport_320911,2,customer_brand,False,False,high
conv_AppleSupport_320913,2,customer_brand,False,False,high
conv_AppleSupport_320916,6,multi_turn,False,False,high
conv_AppleSupport_320921,2,customer_brand,False,False,high
conv_AppleSupport_320924,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_320927,2,customer_brand,False,False,high
conv_AppleSupport_320929,2,customer_brand,False,False,high
conv_AppleSupport_320931,2,customer_brand,False,False,high
conv_AppleSupport_321076,6,branched,True,False,high
conv_AppleSupport_321203,2,customer_brand,False,False,high
conv_AppleSupport_321205,2,customer_brand,False,False,high
conv_AppleSupport_321207,2,customer_brand,False,False,high
conv_AppleSupport_321209,2,customer_brand,False,False,high
conv_AppleSupport_321211,2,customer_brand,False,True,medium
conv_AppleSupport_321217,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_321222,6,branched,True,False,high
conv_AppleSupport_321226,3,customer_brand_customer,False,False,high
conv_AppleSupport_321230,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_321232,2,customer_brand,False,False,high
conv_AppleSupport_321234,2,customer_brand,False,False,high
conv_AppleSupport_321396,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_321400,2,customer_brand,False,False,high
conv_AppleSupport_321402,2,customer_brand,False,False,high
conv_AppleSupport_321404,2,customer_brand,False,False,high
conv_AppleSupport_321406,2,customer_brand,False,False,high
conv_AppleSupport_321410,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_321413,2,customer_brand,False,False,high
conv_AppleSupport_321416,3,multi_turn,False,True,medium
conv_AppleSupport_321419,2,customer_brand,False,False,high
conv_AppleSupport_321421,2,customer_brand,False,False,high
conv_AppleSupport_321424,3,multi_turn,False,False,high
conv_AppleSupport_321427,3,multi_turn,False,False,high
conv_AppleSupport_321749,4,multi_turn,False,False,high
conv_AppleSupport_321752,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_321755,2,customer_brand,False,False,high
conv_AppleSupport_321757,2,customer_brand,False,False,high
conv_AppleSupport_321769,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_321772,2,customer_brand,False,False,high
conv_AppleSupport_321775,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_321778,2,customer_brand,False,False,high
conv_AppleSupport_321781,3,customer_brand_customer,False,False,high
conv_AppleSupport_321784,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_321789,2,customer_brand,False,False,high
conv_AppleSupport_321792,6,multi_turn,False,False,high
conv_AppleSupport_321797,2,customer_brand,False,False,high
conv_AppleSupport_321799,2,customer_brand,False,False,high
conv_AppleSupport_322054,2,customer_brand,False,False,high
conv_AppleSupport_322056,2,customer_brand,False,False,high
conv_AppleSupport_322059,3,multi_turn,False,False,high
conv_AppleSupport_322061,2,customer_brand,False,False,high
conv_AppleSupport_322064,3,customer_brand_customer,False,False,high
conv_AppleSupport_322066,2,customer_brand,False,False,high
conv_AppleSupport_322068,2,customer_brand,False,False,high
conv_AppleSupport_322070,2,customer_brand,False,False,high
conv_AppleSupport_322072,2,customer_brand,False,False,high
conv_AppleSupport_322312,2,customer_brand,False,False,high
conv_AppleSupport_322319,7,branched,True,False,high
conv_AppleSupport_322322,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_322326,2,customer_brand,False,False,high
conv_AppleSupport_322331,7,branched,True,False,high
conv_AppleSupport_322336,5,branched,True,False,high
conv_AppleSupport_322339,2,customer_brand,False,False,high
conv_AppleSupport_322341,2,customer_brand,False,False,high
conv_AppleSupport_322343,2,customer_brand,False,False,high
conv_AppleSupport_322346,3,customer_brand_customer,False,False,high
conv_AppleSupport_322348,2,customer_brand,False,False,high
conv_AppleSupport_322350,2,customer_brand,False,False,high
conv_AppleSupport_322647,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_322653,5,multi_turn,False,False,high
conv_AppleSupport_322655,2,customer_brand,False,False,high
conv_AppleSupport_322657,2,customer_brand,False,False,high
conv_AppleSupport_322659,2,customer_brand,False,False,high
conv_AppleSupport_322661,2,customer_brand,False,False,high
conv_AppleSupport_322663,2,customer_brand,False,False,high
conv_AppleSupport_322665,2,customer_brand,False,False,high
conv_AppleSupport_322668,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_322672,3,multi_turn,False,False,high
conv_AppleSupport_322674,2,customer_brand,False,False,high
conv_AppleSupport_322677,4,branched,True,True,medium
conv_AppleSupport_322682,2,customer_brand,False,False,high
conv_AppleSupport_322994,6,multi_turn,False,False,high
conv_AppleSupport_323000,3,customer_brand_customer,False,False,high
conv_AppleSupport_323002,2,customer_brand,False,False,high
conv_AppleSupport_323004,2,customer_brand,False,False,high
conv_AppleSupport_323006,2,customer_brand,False,False,high
conv_AppleSupport_323009,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_323014,3,multi_turn,False,False,high
conv_AppleSupport_323016,2,customer_brand,False,False,high
conv_AppleSupport_323018,2,customer_brand,False,False,high
conv_AppleSupport_323021,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_323025,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_323028,2,customer_brand,False,False,high
conv_AppleSupport_323030,2,customer_brand,False,False,high
conv_AppleSupport_323032,2,customer_brand,False,False,high
conv_AppleSupport_323034,2,customer_brand,False,False,high
conv_AppleSupport_323403,3,multi_turn,False,False,high
conv_AppleSupport_323405,2,customer_brand,False,False,high
conv_AppleSupport_323407,2,customer_brand,False,False,high
conv_AppleSupport_323409,2,customer_brand,False,False,high
conv_AppleSupport_323412,6,multi_turn,False,False,high
conv_AppleSupport_323419,4,multi_turn,False,False,high
conv_AppleSupport_323423,4,multi_turn,False,False,high
conv_AppleSupport_323425,2,customer_brand,False,False,high
conv_AppleSupport_323427,2,customer_brand,False,False,high
conv_AppleSupport_323429,2,customer_brand,False,False,high
conv_AppleSupport_323431,2,customer_brand,False,True,medium
conv_AppleSupport_323434,2,customer_brand,False,False,high
conv_AppleSupport_323436,2,incomplete,False,True,low
conv_AppleSupport_323439,2,customer_brand,False,False,high
conv_AppleSupport_323442,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_323445,2,customer_brand,False,False,high
conv_AppleSupport_323448,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_323451,2,customer_brand,False,False,high
conv_AppleSupport_323454,2,customer_brand,False,False,high
conv_AppleSupport_323812,2,customer_brand,False,False,high
conv_AppleSupport_323814,2,customer_brand,False,False,high
conv_AppleSupport_323817,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_323824,2,customer_brand,False,False,high
conv_AppleSupport_323827,2,customer_brand,False,False,high
conv_AppleSupport_323829,2,customer_brand,False,False,high
conv_AppleSupport_323831,2,customer_brand,False,False,high
conv_AppleSupport_323833,2,customer_brand,False,False,high
conv_AppleSupport_323835,2,customer_brand,False,False,high
conv_AppleSupport_323837,2,customer_brand,False,False,high
conv_AppleSupport_323839,2,customer_brand,False,True,medium
conv_AppleSupport_323842,2,customer_brand,False,False,high
conv_AppleSupport_323845,5,multi_turn,False,False,high
conv_AppleSupport_323849,2,customer_brand,False,False,high
conv_AppleSupport_323851,2,customer_brand,False,False,high
conv_AppleSupport_323853,2,customer_brand,False,False,high
conv_AppleSupport_323855,2,customer_brand,False,False,high
conv_AppleSupport_323857,2,customer_brand,False,False,high
conv_AppleSupport_323859,2,customer_brand,False,False,high
conv_AppleSupport_323870,11,branched,True,False,high
conv_AppleSupport_323872,2,customer_brand,False,False,high
conv_AppleSupport_323874,2,customer_brand,False,False,high
conv_AppleSupport_323877,6,multi_turn,False,False,high
conv_AppleSupport_324023,3,branched,True,False,high
conv_AppleSupport_324252,2,customer_brand,False,False,high
conv_AppleSupport_324255,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_324259,3,customer_brand_customer,False,False,high
conv_AppleSupport_324261,2,customer_brand,False,False,high
conv_AppleSupport_324263,2,customer_brand,False,False,high
conv_AppleSupport_324265,2,customer_brand,False,False,high
conv_AppleSupport_324268,3,multi_turn,False,False,high
conv_AppleSupport_324273,5,branched,True,False,high
conv_AppleSupport_324276,4,incomplete,False,True,low
conv_AppleSupport_324282,2,customer_brand,False,False,high
conv_AppleSupport_324286,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_324288,2,customer_brand,False,False,high
conv_AppleSupport_324290,2,customer_brand,False,False,high
conv_AppleSupport_324292,2,customer_brand,False,False,high
conv_AppleSupport_324296,7,branched,True,True,medium
conv_AppleSupport_324307,4,branched,True,False,high
conv_AppleSupport_324311,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_324314,2,customer_brand,False,False,high
conv_AppleSupport_324502,6,multi_turn,False,False,high
conv_AppleSupport_324505,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_324508,2,customer_brand,False,False,high
conv_AppleSupport_324510,2,customer_brand,False,False,high
conv_AppleSupport_324513,3,customer_brand_customer,False,False,high
conv_AppleSupport_324515,2,customer_brand,False,False,high
conv_AppleSupport_324517,2,customer_brand,False,False,high
conv_AppleSupport_324519,2,customer_brand,False,False,high
conv_AppleSupport_324521,2,customer_brand,False,False,high
conv_AppleSupport_324524,3,customer_brand_customer,False,False,high
conv_AppleSupport_324532,8,branched,True,False,high
conv_AppleSupport_324534,2,customer_brand,False,False,high
conv_AppleSupport_324537,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_324541,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_324544,2,customer_brand,False,False,high
conv_AppleSupport_324547,6,multi_turn,False,False,high
conv_AppleSupport_324552,2,customer_brand,False,False,high
conv_AppleSupport_324554,2,customer_brand,False,False,high
conv_AppleSupport_324557,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_324560,2,customer_brand,False,False,high
conv_AppleSupport_324563,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_324566,2,customer_brand,False,False,high
conv_AppleSupport_324568,2,customer_brand,False,False,high
conv_AppleSupport_324570,2,customer_brand,False,False,high
conv_AppleSupport_324574,6,branched,True,True,medium
conv_AppleSupport_324581,2,customer_brand,False,False,high
conv_AppleSupport_325346,3,customer_brand_customer,False,False,high
conv_AppleSupport_325462,7,branched,True,False,high
conv_AppleSupport_325469,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_325473,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_325477,3,customer_brand_customer,False,False,high
conv_AppleSupport_325479,2,customer_brand,False,True,medium
conv_AppleSupport_325482,2,customer_brand,False,False,high
conv_AppleSupport_325484,2,customer_brand,False,False,high
conv_AppleSupport_325486,2,customer_brand,False,False,high
